model_name,scenario,train_prop,test_prop,train_missing_prop,test_missing_prop,mean_auc,std_auc,n_replicates
Di-PAM,both,0.2,0.6,0.2,0.6,0.5533759046402724,0.06602675289741625,20
Di-PAM,both,0.2,0.8,0.2,0.8,0.5285272783836003,0.06794134374761765,20
Di-PAM,both,0.4,0.0,0.4,0.0,0.6351562858172054,0.057864891087583796,20
Di-PAM,both,0.4,0.2,0.4,0.2,0.6094327373350361,0.06069250845083003,20
Di-PAM,both,0.4,0.4,0.4,0.4,0.5836227363526214,0.064836766452883,20
Di-PAM,both,0.4,0.6,0.4,0.6,0.5626227199790417,0.07770836383633166,20
Di-PAM,both,0.4,0.8,0.4,0.8,0.5329334905196974,0.06416460663343813,20
Di-PAM,both,0.6,0.0,0.6,0.0,0.5973599240265905,0.0916476460208129,20
Di-PAM,both,0.6,0.2,0.6,0.2,0.5652027049153486,0.08821377632795241,20
Di-PAM,both,0.6,0.4,0.6,0.4,0.5469234862625667,0.09240729670932181,20
Di-PAM,both,0.6,0.6,0.6,0.6,0.5261775878442545,0.08730812545668855,20
Di-PAM,both,0.6,0.8,0.6,0.8,0.5060931001735599,0.0802774787389346,20
Di-PAM,both,0.8,0.0,0.8,0.0,0.5645478435995677,0.07173978776778339,20
Di-PAM,both,0.8,0.2,0.8,0.2,0.558181222778924,0.057756499159860246,20
Di-PAM,both,0.8,0.4,0.8,0.4,0.536633264564299,0.07117777813597233,20
Di-PAM,both,0.8,0.6,0.8,0.6,0.5241675672135442,0.10458527806127363,20
Di-PAM,both,0.8,0.8,0.8,0.8,0.49500237416904086,0.09439601769762382,20
HealNet,both,0.0,0.0,0.0,0.0,0.6315487768936044,0.06361688457329004,20
HealNet,both,0.0,0.2,0.0,0.2,0.6286264204080296,0.06741691266587234,20
HealNet,both,0.0,0.4,0.0,0.4,0.6117500081867899,0.07022319415191539,20
HealNet,both,0.0,0.6,0.0,0.6,0.584210875331565,0.0655831219588395,20
HealNet,both,0.0,0.8,0.0,0.8,0.5445297507941186,0.07419649013083601,20
HealNet,both,0.2,0.0,0.2,0.0,0.6334555621049874,0.05122052870936653,20
HealNet,both,0.2,0.2,0.2,0.2,0.6143449749484233,0.05260889652341562,20
HealNet,both,0.2,0.4,0.2,0.4,0.5946765399351606,0.053152434227015447,20
HealNet,both,0.2,0.6,0.2,0.6,0.5682313259324754,0.05302069246109154,20
HealNet,both,0.2,0.8,0.2,0.8,0.5497076497363854,0.05605539785027695,20
HealNet,both,0.4,0.0,0.4,0.0,0.637102449487507,0.07299816416926326,20
HealNet,both,0.4,0.2,0.4,0.2,0.6142381373415857,0.06591953119633982,20
HealNet,both,0.4,0.4,0.4,0.4,0.5935110685398042,0.06942042443517664,20
HealNet,both,0.4,0.6,0.4,0.6,0.5672403150276715,0.0634068057118212,20
HealNet,both,0.4,0.8,0.4,0.8,0.5325821135016536,0.08440963152387088,20
HealNet,both,0.6,0.0,0.6,0.0,0.6224502243180404,0.065540439010958,20
HealNet,both,0.6,0.2,0.6,0.2,0.5981855617775158,0.07884363560791582,20
HealNet,both,0.6,0.4,0.6,0.4,0.592679454432328,0.09039395103950028,20
HealNet,both,0.6,0.6,0.6,0.6,0.571882470445689,0.07912469677232874,20
HealNet,both,0.6,0.8,0.6,0.8,0.5324233716475095,0.09465221187647856,20
HealNet,both,0.8,0.0,0.8,0.0,0.5438043193502964,0.08055451734346246,20
HealNet,both,0.8,0.2,0.8,0.2,0.5339821364246652,0.08906703485367293,20
HealNet,both,0.8,0.4,0.8,0.4,0.5112120542292956,0.08763123957363932,20
HealNet,both,0.8,0.6,0.8,0.6,0.5028756917837378,0.07658066300927645,20
HealNet,both,0.8,0.8,0.8,0.8,0.4811998559124996,0.06978762396503171,20
KNN_MLP,both,0.0,0.0,0.0,0.0,0.6318923273406032,0.0653092925106207,25
KNN_MLP,both,0.0,0.2,0.0,0.2,0.6264860988309264,0.0626928807328306,25
KNN_MLP,both,0.0,0.4,0.0,0.4,0.6159019550054033,0.064312459953656,25
KNN_MLP,both,0.0,0.6,0.0,0.6,0.6030995841110784,0.060878802246471284,25
KNN_MLP,both,0.0,0.8,0.0,0.8,0.5753111962537251,0.07533560069879423,25
KNN_MLP,both,0.2,0.0,0.2,0.0,0.64933628057766,0.059548699214769,25
KNN_MLP,both,0.2,0.2,0.2,0.2,0.6338309591642924,0.053212544932087484,25
KNN_MLP,both,0.2,0.4,0.2,0.4,0.6194002685267054,0.04611804498795692,25
KNN_MLP,both,0.2,0.6,0.2,0.6,0.6011124209974785,0.05139344569671488,25
KNN_MLP,both,0.2,0.8,0.2,0.8,0.5780092346988899,0.054197025144143714,25
KNN_MLP,both,0.4,0.0,0.4,0.0,0.6244988047286898,0.07887431914961708,25
KNN_MLP,both,0.4,0.2,0.4,0.2,0.631764285948194,0.07341813677252777,25
KNN_MLP,both,0.4,0.4,0.4,0.4,0.5990625798212005,0.079007897425323,25
KNN_MLP,both,0.4,0.6,0.4,0.6,0.5922642695746143,0.07224734272253128,25
KNN_MLP,both,0.4,0.8,0.4,0.8,0.5716029079477355,0.06387241988863455,25
KNN_MLP,both,0.6,0.0,0.6,0.0,0.5968283066443986,0.07670415521966939,25
KNN_MLP,both,0.6,0.2,0.6,0.2,0.6018344958574844,0.07866391588842515,25
KNN_MLP,both,0.6,0.4,0.6,0.4,0.5718026656187576,0.07204430284075555,25
KNN_MLP,both,0.6,0.6,0.6,0.6,0.5564525657399221,0.07264141883371898,25
KNN_MLP,both,0.6,0.8,0.6,0.8,0.5367783344794839,0.07303572534701708,25
KNN_MLP,both,0.8,0.0,0.8,0.0,0.5626643743655237,0.06919615883262195,25
KNN_MLP,both,0.8,0.2,0.8,0.2,0.5541597406424993,0.05985817052103187,25
KNN_MLP,both,0.8,0.4,0.8,0.4,0.533061597406425,0.05183397861374813,25
KNN_MLP,both,0.8,0.6,0.8,0.6,0.5359755706192487,0.06280088967185019,25
KNN_MLP,both,0.8,0.8,0.8,0.8,0.5356892949536628,0.07800299372703182,25
SMILe,both,0.0,0.0,0.0,0.0,0.6406447915643316,0.061054833195863724,20
SMILe,both,0.0,0.2,0.0,0.2,0.6363923273406032,0.06378286034455022,20
SMILe,both,0.0,0.4,0.0,0.4,0.6230521989717392,0.07099291094375171,20
SMILe,both,0.0,0.6,0.0,0.6,0.592469299538265,0.06522359111629106,20
SMILe,both,0.0,0.8,0.0,0.8,0.562799472770737,0.07092889360200016,20
SMILe,both,0.2,0.0,0.2,0.0,0.6361683367717851,0.05272488303035724,20
SMILe,both,0.2,0.2,0.2,0.2,0.6246690899564462,0.04869498684120277,20
SMILe,both,0.2,0.4,0.2,0.4,0.6068600386416478,0.05011956199331319,20
SMILe,both,0.2,0.6,0.2,0.6,0.571969823492812,0.05283140515613656,20
SMILe,both,0.2,0.8,0.2,0.8,0.5517183253102793,0.05978145342475592,20
SMILe,both,0.4,0.0,0.4,0.0,0.6409266627370076,0.06265843094428945,20
SMILe,both,0.4,0.2,0.4,0.2,0.6288351016799293,0.052771549662429584,20
SMILe,both,0.4,0.4,0.4,0.4,0.6065649048695027,0.061023083555794305,20
SMILe,both,0.4,0.6,0.4,0.6,0.5806012378426171,0.0577396625737536,20
SMILe,both,0.4,0.8,0.4,0.8,0.5523924255820807,0.07022406791266922,20
SMILe,both,0.6,0.0,0.6,0.0,0.617753299276288,0.07097539199071523,20
SMILe,both,0.6,0.2,0.6,0.2,0.6002858008317778,0.07583747783687843,20
SMILe,both,0.6,0.4,0.6,0.4,0.5833989913874972,0.08174397271684454,20
SMILe,both,0.6,0.6,0.6,0.6,0.5588105413105413,0.06820723264328561,20
SMILe,both,0.6,0.8,0.6,0.8,0.5356028752005763,0.07591136377488934,20
SMILe,both,0.8,0.0,0.8,0.0,0.5675338114418574,0.0765928677864154,20
SMILe,both,0.8,0.2,0.8,0.2,0.5580650522317191,0.07966902815445694,20
SMILe,both,0.8,0.4,0.8,0.4,0.5478071683531454,0.08531734215794577,20
SMILe,both,0.8,0.6,0.8,0.6,0.535011952713102,0.10277778904947933,20
SMILe,both,0.8,0.8,0.8,0.8,0.48946311032517925,0.084805861163316,20
VAE_MLP,both,0.0,0.0,0.0,0.0,0.6339493073975833,0.07051297676947069,25
VAE_MLP,both,0.0,0.2,0.0,0.2,0.632556374234535,0.07054642870497982,25
VAE_MLP,both,0.0,0.4,0.0,0.4,0.6128281101614435,0.06233563935803145,25
VAE_MLP,both,0.0,0.6,0.0,0.6,0.5841215574548909,0.0667943292235229,25
VAE_MLP,both,0.0,0.8,0.0,0.8,0.562591937649409,0.06546276871199216,25
VAE_MLP,both,0.2,0.0,0.2,0.0,0.6353468906572355,0.05932242891844029,25
VAE_MLP,both,0.2,0.2,0.2,0.2,0.6224946130923142,0.06128459510104143,25
VAE_MLP,both,0.2,0.4,0.2,0.4,0.6070251170710941,0.06219252006794788,25
VAE_MLP,both,0.2,0.6,0.2,0.6,0.5761931427448669,0.05996626645959242,25
VAE_MLP,both,0.2,0.8,0.2,0.8,0.5492384320660183,0.07792028865625604,25
VAE_MLP,both,0.4,0.0,0.4,0.0,0.6302782853587452,0.08323433076976798,25
VAE_MLP,both,0.4,0.2,0.4,0.2,0.6106071978255887,0.06574689163301771,25
VAE_MLP,both,0.4,0.4,0.4,0.4,0.5886747879621442,0.07986493248475912,25
VAE_MLP,both,0.4,0.6,0.4,0.6,0.5774969381406163,0.06908597426766,25
VAE_MLP,both,0.4,0.8,0.4,0.8,0.5506159085699316,0.06122499805946805,25
VAE_MLP,both,0.6,0.0,0.6,0.0,0.6166226544847234,0.07715868548861461,25
VAE_MLP,both,0.6,0.2,0.6,0.2,0.5918026001244392,0.07982807325468977,25
VAE_MLP,both,0.6,0.4,0.6,0.4,0.573610832760258,0.07694633889114144,25
VAE_MLP,both,0.6,0.6,0.6,0.6,0.559787601925533,0.07571457076541838,25
VAE_MLP,both,0.6,0.8,0.6,0.8,0.5440561286308413,0.09045198609384464,25
VAE_MLP,both,0.8,0.0,0.8,0.0,0.5633318924583293,0.07629875135295971,25
VAE_MLP,both,0.8,0.2,0.8,0.2,0.5569361757867505,0.09253357589863233,25
VAE_MLP,both,0.8,0.4,0.8,0.4,0.5440226610341553,0.07104587076797872,25
VAE_MLP,both,0.8,0.6,0.8,0.6,0.5262408881029571,0.06580536620466926,25
VAE_MLP,both,0.8,0.8,0.8,0.8,0.484781019746537,0.08040837284441918,25
ZI_MLP,both,0.0,0.0,0.0,0.0,0.6423825195664276,0.05950414465308085,20
ZI_MLP,both,0.0,0.2,0.0,0.2,0.6367535285064021,0.0562069073823576,20
ZI_MLP,both,0.0,0.4,0.0,0.4,0.6181123718767397,0.06886727362779797,20
ZI_MLP,both,0.0,0.6,0.0,0.6,0.5907454072109244,0.05634366161053786,20
ZI_MLP,both,0.0,0.8,0.0,0.8,0.5752181779480631,0.06713863822415532,20
ZI_MLP,both,0.2,0.0,0.2,0.0,0.6417544290532796,0.06571050424853594,20
ZI_MLP,both,0.2,0.2,0.2,0.2,0.6167348626256672,0.06519668342802329,20
ZI_MLP,both,0.2,0.4,0.2,0.4,0.5966488194649114,0.06854189283919754,20
ZI_MLP,both,0.2,0.6,0.2,0.6,0.5593777221076072,0.0627293498307644,20
ZI_MLP,both,0.2,0.8,0.2,0.8,0.5200534597373678,0.0710044380660244,20
ZI_MLP,both,0.4,0.0,0.4,0.0,0.631082621082621,0.07106232386426141,20
ZI_MLP,both,0.4,0.2,0.4,0.2,0.6051177260372662,0.06697843932436524,20
ZI_MLP,both,0.4,0.4,0.4,0.4,0.5760645282771721,0.0639885821838934,20
ZI_MLP,both,0.4,0.6,0.4,0.6,0.5667144775190752,0.052708123564278925,20
ZI_MLP,both,0.4,0.8,0.4,0.8,0.5513863509840522,0.04548852963271429,20
ZI_MLP,both,0.6,0.0,0.6,0.0,0.6209084880636605,0.05962720847072782,20
ZI_MLP,both,0.6,0.2,0.6,0.2,0.5935653469561515,0.05373596037719956,20
ZI_MLP,both,0.6,0.4,0.6,0.4,0.5742555752038511,0.06479397905772873,20
ZI_MLP,both,0.6,0.6,0.6,0.6,0.5699561188066935,0.07336415220182803,20
ZI_MLP,both,0.6,0.8,0.6,0.8,0.5429450338933097,0.08651322156529845,20
ZI_MLP,both,0.8,0.0,0.8,0.0,0.5707732422962308,0.05203269971067872,20
ZI_MLP,both,0.8,0.2,0.8,0.2,0.5499331957952649,0.0614268166941731,20
ZI_MLP,both,0.8,0.4,0.8,0.4,0.530864443134558,0.07423963429548258,20
ZI_MLP,both,0.8,0.6,0.8,0.6,0.5057276418770671,0.07892814957137335,20
ZI_MLP,both,0.8,0.8,0.8,0.8,0.47031781117988014,0.07973850557189965,20
pAM,both,0.0,0.0,0.0,0.0,0.6381346563185645,0.07031069825933436,25
pAM,both,0.0,0.2,0.0,0.2,0.630858630513803,0.0716297696028182,25
pAM,both,0.0,0.4,0.0,0.4,0.6044419556603465,0.06705842447731962,25
pAM,both,0.0,0.6,0.0,0.6,0.5702123325801487,0.05561100455280307,25
pAM,both,0.0,0.8,0.0,0.8,0.5613357566231129,0.06998101267587277,25
pAM,both,0.2,0.0,0.2,0.0,0.6167837705079084,0.06118254694184777,25
pAM,both,0.2,0.2,0.2,0.2,0.5855784785669843,0.06579032448181608,25
pAM,both,0.2,0.4,0.2,0.4,0.5630591741166454,0.07499845941605547,25
pAM,both,0.2,0.6,0.2,0.6,0.5289031011559748,0.07105341961463221,25
pAM,both,0.2,0.8,0.2,0.8,0.5128731047581623,0.07605901299059353,25
pAM,both,0.4,0.0,0.4,0.0,0.6163584504044275,0.0685145745549116,25
pAM,both,0.4,0.2,0.4,0.2,0.5814841012542162,0.066085425982224,25
pAM,both,0.4,0.4,0.4,0.4,0.5587852113829126,0.07872873588032263,25
pAM,both,0.4,0.6,0.4,0.6,0.5540396240626125,0.08024563052841957,25
pAM,both,0.4,0.8,0.4,0.8,0.5369483577299669,0.08589999590762153,25
pAM,both,0.6,0.0,0.6,0.0,0.6031783082817567,0.08521428753490351,25
pAM,both,0.6,0.2,0.6,0.2,0.5770610734518781,0.08346927902181532,25
pAM,both,0.6,0.4,0.6,0.4,0.5671747715885648,0.08481833596425659,25
pAM,both,0.6,0.6,0.6,0.6,0.5311524380260012,0.0783311406653162,25
pAM,both,0.6,0.8,0.6,0.8,0.5078852539542196,0.06916160642524442,25
pAM,both,0.8,0.0,0.8,0.0,0.5307339948259489,0.08086067981371735,25
pAM,both,0.8,0.2,0.8,0.2,0.5174184104528932,0.08385218559227464,25
pAM,both,0.8,0.4,0.8,0.4,0.5058201526017618,0.07703585528263049,25
pAM,both,0.8,0.6,0.8,0.6,0.49851570226282876,0.08264650279912923,25
pAM,both,0.8,0.8,0.8,0.8,0.48891901627533807,0.09067185428901477,25
