outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,1,0.79630908370018,0.6862551967302958,0.5857142857142856,0.7342393200312455,0.5416666666666666,0.0,0.700450653831164,0.7623419711987177,0.07401451313247283,0.3092695673306783,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,2,0.7385730594396591,0.6784796714782715,0.5571428571428572,0.6893284769061166,0.5833333333333334,0.0,0.6645180732011795,0.7040039201577505,0.07377555593848228,0.3225048892199993,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,3,0.7021976063648859,0.6744776566823324,0.6071428571428572,0.7217012628503311,0.5833333333333334,0.0,0.6462224572896957,0.6716326624155045,0.06543475637833278,0.2841249257326126,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,4,0.6775391399860382,0.6789154609044393,0.6214285714285714,0.728193603376285,0.5416666666666666,0.0,0.6528722097476324,0.6466029485066732,0.06751568739612897,0.28114563568184775,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,5,0.6773111422856649,0.6769586602846781,0.6214285714285714,0.728193603376285,0.5833333333333334,0.0,0.6327682534853617,0.6499406198660532,0.05841017048805952,0.25535944662988186,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,6,0.6873373339573542,0.6764505306879679,0.6,0.7158190731446121,0.5416666666666666,0.0,0.6239059294263521,0.655728280544281,0.0693468392516176,0.28544699649016064,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,7,0.6399229814608892,0.6748886903127035,0.5928571428571429,0.7132513794004478,0.5833333333333334,0.0,0.6161289562781652,0.6102855503559113,0.06650546876092751,0.2602214353779952,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.6371833135684332,0.6685005029042562,0.5928571428571429,0.715282973537305,0.5416666666666666,0.0,0.6241186509529749,0.6094922522703806,0.061519283801317215,0.2462244505683581,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,9,0.6408011938134829,0.6675577759742737,0.6142857142857143,0.7272568184058867,0.5833333333333334,0.0,0.5936606625715891,0.6045270909865698,0.07777419903626044,0.3366111411402623,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss50_degmodglobal,10,0.6614601214726766,0.6666856606801351,0.6142857142857143,0.7249912268545808,0.625,0.0,0.6218677560488383,0.62226752191782,0.08337118911246459,0.3669959294299285,0.0,0.0,0.0,0.0,0.0,18473,global,0.5
