outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,train_cindex,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,11,0.8810517489910126,0.8010650277137756,0.5948616600790514,0.5862595344058387,0.6,0.0,0.5831392705440521,0.6440946459770203,0.16176252563794455,0.7519459128379822,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,12,0.8244046767552694,0.7993254661560059,0.5948616600790514,0.5857226295664338,0.6222222222222222,0.0,0.5683250923951467,0.6165276567141215,0.1414609650770823,0.6641605546077093,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,13,0.885027289390564,0.7961529791355133,0.608695652173913,0.5914143655542934,0.6222222222222222,0.0,0.572803258895874,0.6340439816315969,0.17061593756079674,0.8036738137404124,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,14,0.8436792890230814,0.7991474568843842,0.5988142292490118,0.5809942361511244,0.6222222222222222,0.0,0.5578329563140869,0.6151200532913208,0.15680438900987306,0.7175485839446386,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,15,0.8089837829271952,0.7923145294189453,0.6027667984189724,0.5852274456523202,0.6666666666666666,0.0,0.5554873545964559,0.5516166985034943,0.17847165341178575,0.7889542380968729,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,16,0.8102028667926788,0.7898742258548737,0.6106719367588933,0.5922522161926348,0.6666666666666666,0.0,0.541052003701528,0.5763887912034988,0.16619098683198294,0.6762308925390244,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,17,0.8450286984443665,0.7857882976531982,0.6146245059288538,0.592823432416025,0.6888888888888889,0.0,0.5438816646734873,0.6078636447588602,0.16284490128358206,0.743201399842898,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,18,0.8262256681919098,0.7865225374698639,0.6205533596837944,0.5993612126238819,0.6444444444444445,0.0,0.5379355649153391,0.604780783255895,0.15192745750149092,0.6951742966969808,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,19,0.8397262295087179,0.7860611379146576,0.6205533596837944,0.5935384503365886,0.6444444444444445,0.0,0.5283632179101309,0.581157902876536,0.17976928129792213,0.78799041112264,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,20,0.812704732020696,0.787061333656311,0.6126482213438735,0.5883585987829494,0.6444444444444445,0.0,0.5305262506008148,0.593743105729421,0.15190456931789717,0.6705703586339951,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,21,0.8954267203807831,0.7904163599014282,0.6284584980237155,0.5974677560556944,0.6666666666666666,0.0,0.5195161402225494,0.6047497739394506,0.19647853697339693,0.941984216372172,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,22,0.8461107214291891,0.7913607954978943,0.6284584980237155,0.5966982242175554,0.6666666666666666,0.0,0.5270670056343079,0.5991162856419882,0.17205475767453512,0.7493966917196909,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,23,0.819545735915502,0.7926640808582306,0.6324110671936759,0.5951226168035769,0.7111111111111111,0.0,0.5075175762176514,0.5682024310032526,0.1768221234281858,0.7452119141817093,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,24,0.8481346170107523,0.7894218862056732,0.6284584980237153,0.5900482338973079,0.7111111111111111,0.0,0.5027132481336594,0.5767863492170969,0.18815330291787782,0.8319496562083563,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,25,0.8404622673988342,0.7884838581085205,0.6343873517786561,0.597913737958464,0.6888888888888889,0.0,0.4899274657169978,0.5833393832047781,0.1789832909901937,0.781395802895228,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,26,0.8168314198652903,0.7856906354427338,0.6304347826086957,0.5962630267793517,0.6888888888888889,0.0,0.4909937034050624,0.5733372271060944,0.1652735210955143,0.7822066644827524,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,27,0.8206928372383118,0.7903904318809509,0.6225296442687747,0.5904813875006065,0.6888888888888889,0.0,0.49752942224343616,0.5910712281862894,0.15895199651519457,0.7066961824893951,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,28,0.8412287334601084,0.7859815955162048,0.6284584980237153,0.5928079193835084,0.6888888888888889,0.0,0.4859451651573181,0.5552601963281631,0.20347128808498383,0.8249725699424744,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,29,0.8968897859255472,0.790535569190979,0.6324110671936759,0.6000473093252573,0.6666666666666666,0.0,0.47797925273577374,0.6016008257865906,0.20542603731155396,0.8986292084058126,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,30,0.826200912396113,0.7893003523349762,0.6324110671936759,0.5979645456402155,0.6888888888888889,0.0,0.47594378391901654,0.5761287212371826,0.17661530648668608,0.7345687250296274,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,31,0.8825545708338419,0.7852000892162323,0.6422924901185771,0.603615870872504,0.7111111111111111,0.0,0.4707693060239156,0.5710653265317281,0.22038568556308746,0.9110354979832967,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.8241651753584543,0.7818132042884827,0.6442687747035573,0.6045126366003225,0.6888888888888889,0.0,0.46561940511067706,0.5467800001303355,0.20029363532861075,0.7709156572818756,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,33,0.8730363746484121,0.777396559715271,0.6324110671936759,0.5977242387811815,0.6666666666666666,0.0,0.4618983417749405,0.579118420680364,0.20312718550364176,0.9079078435897827,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,34,0.8224862714608511,0.7740648984909058,0.6403162055335968,0.6007177809623668,0.6444444444444445,0.0,0.4633735120296478,0.5713549852371216,0.17878038311998048,0.7235091278950373,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,35,0.8809211750825247,0.7749549150466919,0.6422924901185771,0.6049386842855482,0.6666666666666666,0.0,0.451461856563886,0.5593800395727158,0.23212858537832895,0.8941254814465841,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,36,0.8092263142267863,0.7785675227642059,0.6383399209486167,0.6053555462841193,0.6888888888888889,0.0,0.4566572556893031,0.5810402532418569,0.1656185363729795,0.6256753106911978,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,37,0.8224142889181772,0.7837918400764465,0.6363636363636362,0.6030542043257766,0.6666666666666666,0.0,0.4490537842114766,0.5470569034417471,0.1983505959312121,0.7700678606828054,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,38,0.8686176339785258,0.7865487337112427,0.6304347826086957,0.5981632659565774,0.6444444444444445,0.0,0.45771066347757977,0.5868978997071584,0.19925361995895705,0.8246612151463827,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,39,0.8545734981695811,0.7904751300811768,0.6264822134387352,0.5963119947580361,0.6666666666666666,0.0,0.44492695728937787,0.5672516574462255,0.20074032743771872,0.8658149540424347,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,40,0.8103505571683248,0.7981030941009521,0.6225296442687747,0.5944046244197515,0.6444444444444445,0.0,0.44513947268327075,0.5419393380482992,0.19282535711924234,0.7558586299419403,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,41,0.8761226733525594,0.7997575402259827,0.6126482213438735,0.5901628815575358,0.6666666666666666,0.0,0.43757681051890057,0.5578393538792928,0.22146872679392496,0.9681459168593088,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,42,0.861170361439387,0.800966739654541,0.6067193675889329,0.5844015241208306,0.6444444444444445,0.0,0.42776702841122943,0.5618938406308492,0.21829974402983984,0.8097679316997528,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,43,0.8836511572202047,0.7988105416297913,0.6086956521739131,0.5848325041882881,0.6888888888888889,0.0,0.4214487324158351,0.586578294634819,0.20635939513643584,0.9071346422036489,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,44,0.8115952511628469,0.7974674701690674,0.6146245059288538,0.5883008609419488,0.6888888888888889,0.0,0.4266282965739568,0.5444352428118387,0.19607712576786676,0.7108289500077566,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,45,0.7845509946346283,0.7942050993442535,0.6245059288537549,0.5929463108070111,0.6888888888888889,0.0,0.4191857824722926,0.5314536194006602,0.186546228826046,0.6655113895734152,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,46,0.8307184378306071,0.7954968214035034,0.6205533596837944,0.5911372948220598,0.6888888888888889,0.0,0.41503142813841504,0.5304213712612788,0.21735873570044836,0.8293832341829935,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,47,0.8289775252342224,0.7987028956413269,0.6185770750988142,0.588576469961714,0.6888888888888889,0.0,0.41460972527662915,0.5313887149095535,0.22147410362958908,0.7611469328403473,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,48,0.7865302562713623,0.7958086133003235,0.6245059288537549,0.5935626673392157,0.6888888888888889,0.0,0.4133082429567973,0.5155237217744192,0.20451306054989496,0.6649347345034281,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,49,0.8143788079420725,0.7935700416564941,0.6264822134387352,0.5936849793351962,0.6666666666666666,0.0,0.4111971954504649,0.5233081926902136,0.21217735360066095,0.7889327108860016,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,50,0.8737986187140147,0.7963709831237793,0.6205533596837944,0.5888168911319374,0.6888888888888889,0.0,0.4057593991359075,0.5768908858299255,0.20511498550573984,0.9179272850354513,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,51,0.8596211373806,0.7983616590499878,0.6205533596837944,0.5912230598424538,0.6888888888888889,0.0,0.3895813723405202,0.5454391439755758,0.23086686432361603,0.8331511318683624,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss80_trlocglobal,52,0.8319916923840841,0.7957433462142944,0.6146245059288538,0.5848049610330507,0.6444444444444445,0.0,0.40291763842105865,0.5360744645198187,0.2140941470861435,0.8182308375835419,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p3__wd1e-04trmiss80_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.3,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p3__wd1e-04trmiss80_trlocglobal,1,1.3485954602559407,0.6912652850151062,0.5711462450592885,0.6500064133754043,0.5111111111111111,0.0,0.7043908536434174,0.8277547160784403,0.21009850253661475,1.0358074605464935,0.0,0.0,0.0,0.0,0.0,,,,,,4,global,0.8
