model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper
HealNet,both,0.4,0.4,,0.5626664046893932,0.07854165107664639,125,0.013578924583292351,0.5491286815993712,0.5762865307659559
HealNet,both,0.4,0.6,,0.553672908275207,0.07402331816782609,125,0.012672216000262082,0.541468677669712,0.5668131096702361
HealNet,both,0.4,0.8,,0.5313937452925958,0.08012642774753947,125,0.01455601483446306,0.5168808619052297,0.5459928915741559
HealNet,both,0.6,0.0,,0.5626007007892067,0.07482652664411263,125,0.013054355208435564,0.5490522936110294,0.5751610040279005
HealNet,both,0.6,0.2,,0.5503654189999019,0.07829093728262022,125,0.013598733994826029,0.5370588053836329,0.564256273373285
HealNet,both,0.6,0.4,,0.5366893407996857,0.0811034670159309,125,0.014080956871991401,0.5226112941677309,0.5507732079117137
HealNet,both,0.6,0.6,,0.5237417559026756,0.07826921673021951,125,0.013704020368733083,0.5101033133575661,0.5375113540950323
HealNet,both,0.6,0.8,,0.5098462455381996,0.07920582039719214,125,0.013764786815993718,0.49538753675868613,0.5229171103906736
HealNet,both,0.8,0.0,,0.526110436519632,0.08427903307724799,125,0.014681702033598476,0.5119910940825885,0.5413544981497854
HealNet,both,0.8,0.2,,0.5237170383469233,0.07971426613685006,125,0.014086122081409358,0.5093447401512918,0.5375169843141105
HealNet,both,0.8,0.4,,0.5104556046762944,0.08104608862779294,125,0.01390964190981428,0.49647860366113244,0.524297887480761
HealNet,both,0.8,0.6,,0.49954102891574165,0.07924612292882692,125,0.01355222091233585,0.4863629688574516,0.5134674106821233
HealNet,both,0.8,0.8,,0.4944983855650522,0.0711313128798829,125,0.012527496807151955,0.48193878180567845,0.5069937754199824
KNN_MLP,both,0.0,0.0,,0.6191391688770999,0.06949090070344888,125,0.012174521891475942,0.6069089281854799,0.6312579719684318
KNN_MLP,both,0.0,0.2,,0.6124238137341584,0.07089255573308496,125,0.012701495562759957,0.5993004558404559,0.6247034469659758
KNN_MLP,both,0.0,0.4,,0.6006773815371516,0.06980793824542013,125,0.01222021662245798,0.588706402397092,0.613146835642008
KNN_MLP,both,0.0,0.6,,0.5996600451910797,0.06528976449618486,125,0.01103477240724382,0.5891155774961521,0.6111851223106397
KNN_MLP,both,0.0,0.8,,0.5751142679372565,0.06873041405537099,125,0.012267238923273471,0.5625205327962799,0.5870550106428268
KNN_MLP,both,0.2,0.0,,0.6134821364246651,0.06981912681582492,125,0.01262708140943769,0.600947435897436,0.6262015987163114
KNN_MLP,both,0.2,0.2,,0.6070446212791042,0.06634091578182774,125,0.011781209516324498,0.5954574814159872,0.6190199004486362
KNN_MLP,both,0.2,0.4,,0.5940851426138782,0.06373450406664272,125,0.01106716818940956,0.5832015954415954,0.6053359318204146
KNN_MLP,both,0.2,0.6,,0.5849100042571308,0.05937793961361197,125,0.010185151783082935,0.5749617283950617,0.5953320319612275
KNN_MLP,both,0.2,0.8,,0.5690112060778726,0.06232234729751087,125,0.010816754756524882,0.5585128129809738,0.5801463224940235
KNN_MLP,both,0.4,0.0,,0.6006577856370962,0.07572666916832019,125,0.013152711628516112,0.5878008190064513,0.6141062422634835
KNN_MLP,both,0.4,0.2,,0.5978662998984838,0.07628649350307475,125,0.013277367292137243,0.5837351354095035,0.610289869993778
KNN_MLP,both,0.4,0.4,,0.5712918099354881,0.07328492345000494,125,0.012531587582277293,0.5583287736188886,0.5833919487834431
KNN_MLP,both,0.4,0.6,,0.5640654157251856,0.06663236608278535,125,0.011169023152241442,0.5530030461407474,0.5753410924452302
KNN_MLP,both,0.4,0.8,,0.5558248681926843,0.06388930691853938,125,0.011093729082752024,0.5446848560762354,0.5668723142417395
KNN_MLP,both,0.6,0.0,,0.5733012018207421,0.08021235741506152,125,0.014022416085404388,0.559253625110522,0.5872984572813308
KNN_MLP,both,0.6,0.2,,0.5712157055375446,0.08029263059150077,125,0.014159359793038062,0.5569868271277465,0.5853055467138226
KNN_MLP,both,0.6,0.4,,0.5454454334086518,0.08190007555991732,125,0.014612447031469855,0.5309227851458888,0.5601476792088285
KNN_MLP,both,0.6,0.6,,0.5324771392081737,0.07725320527446292,125,0.013335219897173844,0.5192941857418869,0.5459646255362346
KNN_MLP,both,0.6,0.8,,0.5286760978485117,0.08555044830047522,125,0.015075511510626471,0.5130402577201428,0.5431912807413958
KNN_MLP,both,0.8,0.0,,0.5306776304155615,0.08613894226301683,125,0.014936212954776318,0.515973952909585,0.5458463788191377
KNN_MLP,both,0.8,0.2,,0.513820545567672,0.07222789799402131,125,0.01249086567115304,0.5013071477224351,0.5262888790647412
KNN_MLP,both,0.8,0.4,,0.49930247241051834,0.0671975084907611,125,0.011987417067819334,0.48750546582833937,0.511480299963978
KNN_MLP,both,0.8,0.6,,0.49920645773979105,0.07249985177221452,125,0.012674041163179078,0.4863506464289223,0.5116987287552804
KNN_MLP,both,0.8,0.8,,0.48711242099747853,0.08664492528943116,125,0.01481445983560925,0.47168284769296265,0.5013117673641811
SMILe,both,0.0,0.0,,0.6077960899891933,0.0740835441038816,125,0.012834784851164072,0.5952356960408686,0.6209052657431967
SMILe,both,0.0,0.2,,0.5991196908668174,0.07305392973016896,125,0.012828479058191733,0.5862901057733241,0.6119470638897075
SMILe,both,0.0,0.4,,0.5768052133477422,0.0753734305483834,125,0.012795879916167208,0.5642915882372205,0.5898833480695549
SMILe,both,0.0,0.6,,0.5563199266463633,0.06427161080693798,125,0.01148696057242038,0.5451092530372991,0.5680831741821398
SMILe,both,0.0,0.8,,0.5295580705373809,0.07021164943248494,125,0.012363050234142026,0.5175524956610016,0.5422785961292856
SMILe,both,0.2,0.0,,0.6167912106624749,0.07507530780128005,125,0.013648949962340728,0.6029493561908505,0.630247256115532
SMILe,both,0.2,0.2,,0.5967648557487638,0.08122894679905612,125,0.014784728853522,0.5825363817663817,0.6121058394734257
SMILe,both,0.2,0.4,,0.5791391950748271,0.08459951441982982,125,0.014249933032059459,0.5651062494678588,0.5936061155319777
SMILe,both,0.2,0.6,,0.5573532305072536,0.07314881218934677,125,0.012208743164030533,0.5451049385990765,0.5695224249271376
SMILe,both,0.2,0.8,,0.5315813996135834,0.07760770826894088,125,0.01344140976520286,0.5182217175884992,0.5451045371189049
SMILe,both,0.4,0.0,,0.5928554605887942,0.08545112021487214,125,0.015524064741133714,0.576866913580247,0.6079150430625144
SMILe,both,0.4,0.2,,0.5827665324033141,0.08539153844244095,125,0.014516764253200976,0.5684397432622721,0.597473271768674
SMILe,both,0.4,0.4,,0.563454615712087,0.08269375481653589,125,0.014738429446245482,0.5483502197334382,0.5778270786259292
SMILe,both,0.4,0.6,,0.5405428038117693,0.07470264704171672,125,0.012570960474178827,0.527553117857026,0.5526950388053836
SMILe,both,0.4,0.8,,0.5265736909323115,0.06667243002883162,125,0.011680616792743237,0.5144949788780824,0.5378562124635689
SMILe,both,0.6,0.0,,0.5658440842256934,0.08288956435240792,125,0.014482657595703552,0.5512253996790779,0.580190714870485
SMILe,both,0.6,0.2,,0.5528098503454825,0.08312421205867276,125,0.014700957363198874,0.5379204758162229,0.5673223905426207
SMILe,both,0.6,0.4,,0.540513802927596,0.07935273817601077,125,0.01374790238071849,0.5264363306808134,0.5539321354422504
SMILe,both,0.6,0.6,,0.5259506827782688,0.07289114633905315,125,0.01280584553165015,0.5132259233061531,0.5388376143694534
SMILe,both,0.6,0.8,,0.5095823951272227,0.0780285194615084,125,0.013467635000163708,0.49625241739529097,0.5231876873956184
SMILe,both,0.8,0.0,,0.5312604250581262,0.07548972155954674,125,0.012498193830435211,0.5181556446278286,0.543152032288699
SMILe,both,0.8,0.2,,0.5229984477846547,0.07113997602014989,125,0.012499026426957438,0.5109703448275862,0.5359683976815011
SMILe,both,0.8,0.4,,0.5115541932737335,0.07088117545159253,125,0.012581697776467865,0.4991417444411698,0.5243051399941056
SMILe,both,0.8,0.6,,0.5032105052886662,0.07623391700721514,125,0.013865738612175355,0.4896446812064054,0.5173761584307561
SMILe,both,0.8,0.8,,0.48933457772538236,0.08570686843652184,125,0.014783458591217241,0.47432141893440743,0.5038883361168419
VAE_MLP,both,0.0,0.0,,0.6150597766643745,0.06787404970445832,125,0.011315232341094383,0.603565358745129,0.6261958234273177
VAE_MLP,both,0.0,0.2,,0.6042995841110784,0.06692979765192797,125,0.0117102636146314,0.5922362078789666,0.6156567351082294
VAE_MLP,both,0.0,0.4,,0.5834557684120903,0.07228540818194401,125,0.012915610407047196,0.570493700101516,0.5963249209156104
VAE_MLP,both,0.0,0.6,,0.5607946556636212,0.0729824225746807,125,0.01276281052493694,0.5480415214330157,0.5735671424828895
VAE_MLP,both,0.0,0.8,,0.5390701771621313,0.06835681810220139,125,0.012119392703932974,0.5268427589481612,0.5510815443560272
VAE_MLP,both,0.2,0.0,,0.6180143039591315,0.07367747461478251,125,0.012589243540622852,0.605345216622458,0.6305237037037037
VAE_MLP,both,0.2,0.2,,0.6021779087664146,0.06925493762934087,125,0.011958104921898027,0.5900150699151849,0.613931279758981
VAE_MLP,both,0.2,0.4,,0.5840217441136981,0.07005835908313937,125,0.012459150538690622,0.5714859390247897,0.596404240102171
VAE_MLP,both,0.2,0.6,,0.5627777057340275,0.07252672266267002,125,0.012512138062023115,0.5498905265743197,0.5749148026983659
VAE_MLP,both,0.2,0.8,,0.5336730523627075,0.07932906576105837,125,0.01382076317254477,0.5196510125421621,0.5472925388872516
VAE_MLP,both,0.4,0.0,,0.5920808723843206,0.0824354573484014,125,0.013866747552149783,0.5781207034089794,0.6058541985132789
VAE_MLP,both,0.4,0.2,,0.5816068376068376,0.07843046320551299,125,0.013795278514588782,0.5677040858630513,0.5952946428922289
VAE_MLP,both,0.4,0.4,,0.5607504077021317,0.07725688145691573,125,0.012852314732946957,0.5480987968693716,0.5738034263352655
VAE_MLP,both,0.4,0.6,,0.5492372269705602,0.07220624518935483,125,0.012728170907423786,0.5369289085371844,0.562385250352032
VAE_MLP,both,0.4,0.8,,0.5163460064839375,0.07538485534051172,125,0.013539549235353943,0.5027284716900808,0.5298075701607887
VAE_MLP,both,0.6,0.0,,0.5770591741166453,0.0715179797861001,125,0.012026533058257238,0.5651961777515799,0.5892492438680944
VAE_MLP,both,0.6,0.2,,0.5587959786488522,0.07573592821266399,125,0.013545534597373732,0.5454768592199626,0.57256792841471
VAE_MLP,both,0.6,0.4,,0.544377889118119,0.07668717328518868,125,0.013230535579788483,0.5318832622719979,0.5583443334315749
VAE_MLP,both,0.6,0.6,,0.5357591380947703,0.0714891471198865,125,0.012859023152241689,0.5226925110521661,0.5484105573566495
VAE_MLP,both,0.6,0.8,,0.5250411500802306,0.08047712276973151,125,0.014344489308052544,0.5105800779382388,0.5392690565543439
VAE_MLP,both,0.8,0.0,,0.5422669941382584,0.08262398565174245,125,0.014569256312015,0.527214777810525,0.556353290434555
VAE_MLP,both,0.8,0.2,,0.5341247404787635,0.08029087818707725,125,0.01440373448603327,0.5201727461767693,0.5489802151488359
VAE_MLP,both,0.8,0.4,,0.5210182008710745,0.07899346825744166,125,0.014066038248681856,0.5072954307888792,0.5354275072862429
VAE_MLP,both,0.8,0.6,,0.515001643907391,0.07485052305394253,125,0.012706116514392352,0.5025499282837214,0.5279621613125061
VAE_MLP,both,0.8,0.8,,0.4881513049742935,0.07627333884176515,125,0.013250346628679965,0.47520363820938527,0.5017043314667452
ZI_MLP,both,0.0,0.0,,0.6038353341847595,0.07760099122816706,125,0.013439768641320349,0.5901883082817567,0.6170678455643974
ZI_MLP,both,0.0,0.2,,0.6064603988603987,0.07782773606148898,125,0.013100828666862963,0.5932535789370273,0.6194552362707533
ZI_MLP,both,0.0,0.4,,0.5869789828732358,0.07551821025361889,125,0.013314317221731042,0.5735677587844255,0.6001963932278875
ZI_MLP,both,0.0,0.6,,0.5624920457150343,0.06751819384237008,125,0.011558872024101885,0.5512399698726136,0.5743577139208174
ZI_MLP,both,0.0,0.8,,0.5263039984281365,0.07457286201242844,125,0.013449924354062115,0.5126755221534532,0.5395753708615775
ZI_MLP,both,0.2,0.0,,0.6066450011461506,0.06536549185233706,125,0.011604257294429765,0.595267883551102,0.6184763981399616
ZI_MLP,both,0.2,0.2,,0.590734833153224,0.0604824150935785,125,0.010587681992337061,0.5803348495268037,0.6015102135114778
ZI_MLP,both,0.2,0.4,,0.5727570357271506,0.0594107076616913,125,0.010323849101090465,0.5622723954546944,0.5829200936568754
ZI_MLP,both,0.2,0.6,,0.5544468939319513,0.061928169026568815,125,0.010742884369780936,0.543709476045453,0.5651952447850149
ZI_MLP,both,0.2,0.8,,0.5347502374169043,0.06403005984416574,125,0.01094913072665954,0.5237294115335493,0.5456276729868684
ZI_MLP,both,0.4,0.0,,0.5925825719618822,0.06944829920207143,125,0.012379490945410465,0.5801172986868389,0.6048762805776599
ZI_MLP,both,0.4,0.2,,0.5785770966368668,0.07563221199052712,125,0.013196005501522778,0.5654494092412484,0.591841420244294
ZI_MLP,both,0.4,0.4,,0.5607456135180273,0.07309846149120292,125,0.012443933916232774,0.5480092448505092,0.5728971126829747
ZI_MLP,both,0.4,0.6,,0.5521770180436846,0.07578553850859743,125,0.013068876444968291,0.5391854769623736,0.5653232298523102
ZI_MLP,both,0.4,0.8,,0.5260707207649736,0.076276534597214,125,0.013087557553132234,0.513239616530766,0.5394147316370305
ZI_MLP,both,0.6,0.0,,0.5693125847332744,0.07265850094670548,125,0.012703337262992442,0.5566286517994564,0.5820353263254413
ZI_MLP,both,0.6,0.2,,0.5534788486098832,0.07423822671710589,125,0.012509514032157776,0.5408610646101449,0.5658800926744605
ZI_MLP,both,0.6,0.4,,0.5395825261158596,0.06915002095305033,125,0.011900905295215647,0.5276539843468578,0.5514557949372891
ZI_MLP,both,0.6,0.6,,0.5336131381602645,0.07502478778790615,125,0.012743221992991938,0.5216133454497823,0.5470997894357662
ZI_MLP,both,0.6,0.8,,0.5138295313881521,0.07278912999528932,125,0.012960782329632936,0.5003310786914236,0.5262526433506894
ZI_MLP,both,0.8,0.0,,0.5188412876182992,0.08410737084018398,125,0.014739695615155424,0.5044315777581294,0.5339109689884403
ZI_MLP,both,0.8,0.2,,0.515407787274454,0.08538905200635306,125,0.014729161672724755,0.500695155712742,0.5301534790581915
ZI_MLP,both,0.8,0.4,,0.5092539804171988,0.07703065348042838,125,0.013866061662900775,0.4950286187248256,0.5227607420506272
ZI_MLP,both,0.8,0.6,,0.5043233978452369,0.08240100170537688,125,0.014335494809575272,0.49047955234633395,0.5191505419654845
ZI_MLP,both,0.8,0.8,,0.4881011494252873,0.08204376970430718,125,0.01444648311883942,0.47468576611978913,0.503578732357468
pAM,both,0.0,0.0,,0.6059273537020664,0.06876574041511342,125,0.01160046631954681,0.5941383413563873,0.6173392739954809
pAM,both,0.0,0.2,,0.5948763925729443,0.07283806793932279,125,0.012784134328847174,0.5821698388839766,0.6077381075416709
pAM,both,0.0,0.4,,0.5822406261256834,0.0742281195279671,125,0.01284759979696759,0.56974541245047,0.5954406120444051
pAM,both,0.0,0.6,,0.5610582178995972,0.07179988706444757,125,0.01273657350099866,0.5483520840292105,0.5738252310312079
pAM,both,0.0,0.8,,0.5421709663686676,0.08014864691207299,125,0.01380309002194069,0.5288120597963127,0.5564182398401941
pAM,both,0.2,0.0,,0.5995747715885645,0.07708626389030743,125,0.013195964076366307,0.586386956806497,0.6127788849592296
pAM,both,0.2,0.2,,0.5778042374823984,0.07480855290629318,125,0.012849892425582154,0.5645816144349478,0.5902813992861121
pAM,both,0.2,0.4,,0.5584987523332351,0.07447093906079624,125,0.013111941742803723,0.5458834456560894,0.5721073291416968
pAM,both,0.2,0.6,,0.5360174476864131,0.07345486652970487,125,0.012818489537282651,0.5232654776173167,0.548902456691882
pAM,both,0.2,0.8,,0.5264897796116187,0.07165023247537172,125,0.012510472214035395,0.5140716298261125,0.5390925742541833
pAM,both,0.4,0.0,,0.5826210433244916,0.07070571704142342,125,0.012597757965746581,0.5701525447817399,0.5953480607132331
pAM,both,0.4,0.2,,0.5661198284048858,0.07442186892422578,125,0.013253945705210157,0.5530084192946261,0.5795163107050464
pAM,both,0.4,0.4,,0.5462298719586076,0.0743563819019714,125,0.012235086452500321,0.5342090752202246,0.5586792481252253
pAM,both,0.4,0.6,,0.5303571798146511,0.07128598781376494,125,0.01207417673641814,0.5183422254969381,0.5424905789697744
pAM,both,0.4,0.8,,0.519288640010479,0.07651608535455799,125,0.013359502243180388,0.5058102216982677,0.5325292261846285
pAM,both,0.6,0.0,,0.572584824966434,0.0849803166895765,125,0.014558192848020401,0.5577763778367227,0.5868927635327635
pAM,both,0.6,0.2,,0.5511440809509774,0.084132963774525,125,0.014598565510692052,0.5359783741035464,0.5651755051249305
pAM,both,0.6,0.4,,0.5393978714346531,0.08141879150493492,125,0.014381965320758472,0.5247065798866948,0.5534705105282117
pAM,both,0.6,0.6,,0.5235506565805416,0.07736319646135523,125,0.013505363657202674,0.5102736545829649,0.5372843818973703
pAM,both,0.6,0.8,,0.5134304483086092,0.08443285475561049,125,0.014143494613092333,0.49965305694730977,0.5279400461734944
pAM,both,0.8,0.0,,0.5257483839276944,0.08562087118547453,125,0.014745169466548746,0.5111042364999836,0.5405945754330811
pAM,both,0.8,0.2,,0.526087958869568,0.08341058966963781,125,0.014886039394832407,0.5114866378491667,0.5412587166388315
pAM,both,0.8,0.4,,0.5197474801061008,0.0764904612261808,125,0.012897566558601026,0.5073468421914399,0.5331419753086419
pAM,both,0.8,0.6,,0.5008501555490061,0.08049030674280375,125,0.014067853096243838,0.48679081343943426,0.5149265196319219
pAM,both,0.8,0.8,,0.48810173887415265,0.08058258849062053,125,0.014171078363951983,0.47439992631889183,0.5027420830467958
Di-PAM,envelope,0.0,0.0,0.0,0.6129134492582771,0.06688042909140439,125,0.011810082522841214,0.601188425844058,0.6248085908897404
Di-PAM,envelope,0.0,0.2,0.2,0.6068594033467598,0.06691751674933548,125,0.011849756197399863,0.5949377689360449,0.6186372813308446
Di-PAM,envelope,0.0,0.4,0.4,0.5866361594131709,0.07010951645928551,125,0.012157330779054953,0.5746271676982023,0.5989418292563122
Di-PAM,envelope,0.0,0.6,0.6,0.5606939777974261,0.07257258153127792,125,0.013001922585715753,0.5478017234829878,0.5738055686544193
Di-PAM,envelope,0.0,0.8,0.8,0.5415981399613584,0.07379150575799025,125,0.012487164423486297,0.5294568274552183,0.5544311563021909
HealNet,envelope,0.0,0.2,0.2,0.5954578773291417,0.06774224321948781,125,0.011638252284114359,0.5839265373153878,0.6072030418836165
HealNet,envelope,0.0,0.4,0.4,0.5731818711726758,0.0730886877685454,125,0.01310562039493085,0.5598278894455905,0.5860391302354522
HealNet,envelope,0.0,0.6,0.6,0.5543753741362936,0.07366190951517972,125,0.012595273766250858,0.5420541732979663,0.5672447208304681
HealNet,envelope,0.0,0.8,0.8,0.5360685201558764,0.07990029027871783,125,0.014274020368733098,0.521147349117464,0.5496953898549302
HealNet,envelope,0.2,0.0,0.0,0.6047354487998166,0.0717553634587852,125,0.012727546255362376,0.5920119566427613,0.617467049153486
KNN_MLP,envelope,0.0,0.0,0.0,0.6191391688770999,0.06949090070344888,125,0.012174521891475942,0.6069089281854799,0.6312579719684318
KNN_MLP,envelope,0.0,0.2,0.2,0.6124238137341584,0.07089255573308496,125,0.012701495562759957,0.5993004558404559,0.6247034469659758
KNN_MLP,envelope,0.0,0.4,0.4,0.6006773815371516,0.06980793824542013,125,0.01222021662245798,0.588706402397092,0.613146835642008
KNN_MLP,envelope,0.0,0.6,0.6,0.5996600451910797,0.06528976449618486,125,0.01103477240724382,0.5891155774961521,0.6111851223106397
KNN_MLP,envelope,0.0,0.8,0.8,0.5751142679372565,0.06873041405537099,125,0.012267238923273471,0.5625205327962799,0.5870550106428268
SMILe,envelope,0.0,0.2,0.2,0.5991196908668174,0.07305392973016896,125,0.012828479058191733,0.5862901057733241,0.6119470638897075
SMILe,envelope,0.2,0.0,0.0,0.6167912106624749,0.07507530780128005,125,0.013648949962340728,0.6029493561908505,0.630247256115532
SMILe,envelope,0.2,0.4,0.4,0.5791391950748271,0.08459951441982982,125,0.014249933032059459,0.5651062494678588,0.5936061155319777
SMILe,envelope,0.2,0.6,0.6,0.5573532305072536,0.07314881218934677,125,0.012208743164030533,0.5451049385990765,0.5695224249271376
SMILe,envelope,0.2,0.8,0.8,0.5315813996135834,0.07760770826894088,125,0.01344140976520286,0.5182217175884992,0.5451045371189049
VAE_MLP,envelope,0.0,0.2,0.2,0.6042995841110784,0.06692979765192797,125,0.0117102636146314,0.5922362078789666,0.6156567351082294
VAE_MLP,envelope,0.0,0.8,0.8,0.5390701771621313,0.06835681810220139,125,0.012119392703932974,0.5268427589481612,0.5510815443560272
VAE_MLP,envelope,0.2,0.0,0.0,0.6180143039591315,0.07367747461478251,125,0.012589243540622852,0.605345216622458,0.6305237037037037
VAE_MLP,envelope,0.2,0.4,0.4,0.5840217441136981,0.07005835908313937,125,0.012459150538690622,0.5714859390247897,0.596404240102171
VAE_MLP,envelope,0.2,0.6,0.6,0.5627777057340275,0.07252672266267002,125,0.012512138062023115,0.5498905265743197,0.5749148026983659
ZI_MLP,envelope,0.0,0.2,0.2,0.6064603988603987,0.07782773606148898,125,0.013100828666862963,0.5932535789370273,0.6194552362707533
ZI_MLP,envelope,0.0,0.4,0.4,0.5869789828732358,0.07551821025361889,125,0.013314317221731042,0.5735677587844255,0.6001963932278875
ZI_MLP,envelope,0.0,0.6,0.6,0.5624920457150343,0.06751819384237008,125,0.011558872024101885,0.5512399698726136,0.5743577139208174
ZI_MLP,envelope,0.2,0.0,0.0,0.6066450011461506,0.06536549185233706,125,0.011604257294429765,0.595267883551102,0.6184763981399616
ZI_MLP,envelope,0.2,0.8,0.8,0.5347502374169043,0.06403005984416574,125,0.01094913072665954,0.5237294115335493,0.5456276729868684
pAM,envelope,0.0,0.0,0.0,0.6059273537020664,0.06876574041511342,125,0.01160046631954681,0.5941383413563873,0.6173392739954809
pAM,envelope,0.0,0.2,0.2,0.5948763925729443,0.07283806793932279,125,0.012784134328847174,0.5821698388839766,0.6077381075416709
pAM,envelope,0.0,0.4,0.4,0.5822406261256834,0.0742281195279671,125,0.01284759979696759,0.56974541245047,0.5954406120444051
pAM,envelope,0.0,0.6,0.6,0.5610582178995972,0.07179988706444757,125,0.01273657350099866,0.5483520840292105,0.5738252310312079
pAM,envelope,0.0,0.8,0.8,0.5421709663686676,0.08014864691207299,125,0.01380309002194069,0.5288120597963127,0.5564182398401941
Di-PAM,test,0.0,0.0,0.0,0.6129134492582771,0.06688042909140439,125,0.011674167076006159,0.6012282555588303,0.6245765897108426
Di-PAM,test,0.0,0.2,0.2,0.6068594033467598,0.06691751674933548,125,0.011541691554507627,0.5955583875298818,0.618641770638897
Di-PAM,test,0.0,0.4,0.4,0.5866361594131709,0.07010951645928551,125,0.012487127091724837,0.5739446864459508,0.5989189406294004
