model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,baseline_auc,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
SMILe,envelope,0.2,0.0,0.0,0.6167912106624749,0.07507530780128,125,0.0136489499623407,0.6029493561908505,0.630247256115532,0.6077960899891933,0.9854162632057935,0.022299709612388696,0.9631165535934048,1.0077159728181821,False
SMILe,envelope,0.2,0.4,0.4,0.5791391950748271,0.0845995144198298,125,0.0142499330320594,0.5651062494678588,0.5936061155319777,0.6077960899891933,1.0494818778595423,0.026474297676995162,1.0230075801825471,1.0759561755365374,False
SMILe,envelope,0.2,0.6,0.6,0.5573532305072536,0.0731488121893467,125,0.0122087431640305,0.5451049385990765,0.5695224249271376,0.6077960899891933,1.0905042919299688,0.024422308449509655,1.0660819834804591,1.1149266003794784,False
SMILe,envelope,0.2,0.8,0.8,0.5315813996135834,0.0776077082689408,125,0.0134414097652028,0.5182217175884992,0.5451045371189049,0.6077960899891933,1.1433735086122498,0.02966100309769959,1.1137125055145503,1.1730345117099494,False
VAE_MLP,envelope,0.0,0.2,0.2,0.6042995841110784,0.0669297976519279,125,0.0117102636146314,0.5922362078789666,0.6156567351082294,0.6150597766643745,1.0178060565259601,0.020113047633903314,0.9976930088920568,1.0379191041598634,False
VAE_MLP,envelope,0.0,0.8,0.8,0.5390701771621313,0.0683568181022013,125,0.0121193927039329,0.5268427589481612,0.5510815443560272,0.6150597766643745,1.1409642060005638,0.026241147525511987,1.1147230584750518,1.1672053535260758,False
VAE_MLP,envelope,0.2,0.0,0.0,0.6180143039591315,0.0736774746147825,125,0.0125892435406228,0.605345216622458,0.6305237037037037,0.6150597766643745,0.9952193221486466,0.02069464784659225,0.9745246743020544,1.0159139699952389,False
VAE_MLP,envelope,0.2,0.4,0.4,0.5840217441136981,0.0700583590831393,125,0.0124591505386906,0.5714859390247897,0.596404240102171,0.6150597766643745,1.0531453372472959,0.02295688423872022,1.0301884530085756,1.076102221486016,False
VAE_MLP,envelope,0.2,0.6,0.6,0.5627777057340275,0.07252672266267,125,0.0125121380620231,0.5498905265743197,0.5749148026983659,0.6150597766643745,1.0929000392120292,0.024850757492357545,1.0680492817196716,1.1177507967043867,False
ZI_MLP,envelope,0.0,0.2,0.2,0.6064603988603987,0.0778277360614889,125,0.0131008286668629,0.5932535789370273,0.6194552362707533,0.6038353341847595,0.9956714986162791,0.02198350269735405,0.9736879959189251,1.0176550013136332,False
ZI_MLP,envelope,0.0,0.4,0.4,0.5869789828732358,0.0755182102536188,125,0.013314317221731,0.5735677587844255,0.6001963932278875,0.6038353341847595,1.0287171292386188,0.023875736140304804,1.004841393098314,1.0525928653789236,False
ZI_MLP,envelope,0.0,0.6,0.6,0.5624920457150343,0.06751819384237,125,0.0115588720241018,0.5512399698726136,0.5743577139208174,0.6038353341847595,1.073500218864731,0.02252260753254931,1.0509776113321816,1.0960228263972802,False
ZI_MLP,envelope,0.2,0.0,0.0,0.6066450011461506,0.065365491852337,125,0.0116042572944297,0.595267883551102,0.6184763981399616,0.6038353341847595,0.9953685154314588,0.019411296579582626,0.9759572188518761,1.0147798120110414,False
ZI_MLP,envelope,0.2,0.8,0.8,0.5347502374169043,0.0640300598441657,125,0.0109491307266595,0.5237294115335493,0.5456276729868684,0.6038353341847595,1.1291913344472155,0.023603736949691312,1.1055875974975242,1.1527950713969068,False
pAM,envelope,0.0,0.0,0.0,0.6059273537020664,0.0687657404151134,125,0.0116004663195468,0.5941383413563873,0.6173392739954809,0.6059273537020664,1.0,0.019518663156291804,0.9804813368437082,1.0195186631562918,False
pAM,envelope,0.0,0.2,0.2,0.5948763925729443,0.0728380679393227,125,0.0127841343288471,0.5821698388839766,0.6077381075416709,0.6059273537020664,1.0185769031467609,0.022370378182608786,0.9962065249641521,1.0409472813293696,False
pAM,envelope,0.0,0.4,0.4,0.5822406261256834,0.0742281195279671,125,0.0128475997969675,0.56974541245047,0.5954406120444051,0.6059273537020664,1.040682024773843,0.023481612088577686,1.0172004126852654,1.0641636368624208,False
pAM,envelope,0.0,0.6,0.6,0.5610582178995972,0.0717998870644475,125,0.0127365735009986,0.5483520840292105,0.5738252310312079,0.6059273537020664,1.0799723350821655,0.02508590927484855,1.054886425807317,1.105058244357014,False
pAM,envelope,0.0,0.8,0.8,0.5421709663686676,0.0801486469120729,125,0.0138030900219406,0.5288120597963127,0.5564182398401941,0.6059273537020664,1.1175946173592142,0.029196057902131756,1.0883985594570824,1.146790675261346,False
Di-PAM,test,0.0,0.0,0.0,0.6129134492582771,0.0668804290914043,125,0.0116741670760061,0.6012282555588303,0.6245765897108426,0.6129134492582771,1.0,0.019416840219809384,0.9805831597801906,1.0194168402198094,False
Di-PAM,test,0.0,0.2,0.2,0.6068594033467598,0.0669175167493354,125,0.0115416915545076,0.5955583875298818,0.618641770638897,0.6129134492582771,1.0099760271953107,0.01958085834241574,0.9903951688528949,1.0295568855377264,False
Di-PAM,test,0.0,0.4,0.4,0.5866361594131709,0.0701095164592855,125,0.0124871270917248,0.5739446864459508,0.5989189406294004,0.6129134492582771,1.0447931642525958,0.02272313335413445,1.0220700308984614,1.0675162976067303,False
Di-PAM,test,0.0,0.6,0.6,0.5606939777974261,0.0725725815312779,125,0.0129659364050168,0.5476143599567738,0.5735462327668075,0.6129134492582771,1.0931336406821857,0.025876895459356897,1.0672567452228288,1.1190105361415426,False
Di-PAM,test,0.0,0.8,0.8,0.5415981399613584,0.0737915057579902,125,0.0129515292923339,0.528732675770377,0.5546357343550449,0.6129134492582771,1.1316756909505021,0.027725385096517785,1.1039503058539843,1.15940107604702,False
HealNet,test,0.0,0.0,0.0,0.6029575924288569,0.0684322653896565,125,0.0114942502537904,0.5910331826964013,0.6140216832039821,0.6029575924288569,1.0,0.01943358012944807,0.9805664198705519,1.019433580129448,False
HealNet,test,0.0,0.2,0.2,0.5954578773291417,0.0677422432194878,125,0.011935036840554,0.5834655054524021,0.6073355791335101,0.6029575924288569,1.0125948709140509,0.020711026630587437,0.9918838442834634,1.0333058975446383,False
HealNet,test,0.0,0.4,0.4,0.5731818711726758,0.0730886877685454,125,0.0132334762746831,0.5602896807151981,0.5867566332645644,0.6029575924288569,1.0519481211003112,0.024861095468117878,1.0270870256321933,1.076809216568429,False
HealNet,test,0.0,0.6,0.6,0.5543753741362936,0.0736619095151797,125,0.0129522811671087,0.5413572911549922,0.5672618534892098,0.6029575924288569,1.087634156492347,0.0260191033311572,1.0616150531611899,1.1136532598235043,False
HealNet,test,0.0,0.8,0.8,0.5360685201558764,0.0799002902787178,125,0.0136811661263384,0.52294252415103,0.5503048564037069,0.6029575924288569,1.12477709426685,0.029457570446651538,1.0953195238201985,1.1542346647135016,False
KNN_MLP,test,0.0,0.0,0.0,0.6191391688770999,0.0694909007034488,125,0.0116500987326848,0.6074692582768446,0.6307694557422143,0.6191391688770999,1.0,0.019177462287371272,0.9808225377126287,1.0191774622873713,False
KNN_MLP,test,0.0,0.2,0.2,0.6124238137341584,0.0708925557330849,125,0.0124797709336215,0.599861274846907,0.62482081671415,0.6191391688770999,1.010965209046976,0.021029651651965464,0.9899355573950106,1.0319948606989415,False
KNN_MLP,test,0.0,0.4,0.4,0.6006773815371516,0.0698079382454201,125,0.0124458761502438,0.5885641330189607,0.6134558853194485,0.6191391688770999,1.0307349467574491,0.021808419599411932,1.0089265271580372,1.052543366356861,False
KNN_MLP,test,0.0,0.6,0.6,0.5996600451910797,0.0652897644961848,125,0.0115078098699938,0.58783195435046,0.6108475740904477,0.6191391688770999,1.032483611076361,0.020201615120386096,1.012281995955975,1.0526852261967472,False
KNN_MLP,test,0.0,0.8,0.8,0.5751142679372565,0.0687304140553709,125,0.0113136138127515,0.5635153557978848,0.586142583423388,0.6191391688770999,1.076549832605868,0.021602793411437782,1.0549470391944302,1.0981526260173058,False
SMILe,test,0.0,0.0,0.0,0.6077960899891933,0.0740835441038816,125,0.0129546874283656,0.5948395376101122,0.6207489124668435,0.6077960899891933,1.0,0.021778388949718064,0.9782216110502819,1.021778388949718,False
SMILe,test,0.0,0.2,0.2,0.5991196908668174,0.0730539297301689,125,0.0127820023250482,0.5861685411140584,0.6117325457641549,0.6077960899891933,1.014481912804139,0.022115430103821776,0.9923664827003171,1.0365973429079607,False
SMILe,test,0.0,0.4,0.4,0.5768052133477422,0.0753734305483834,125,0.0127713951927169,0.5642275380685726,0.5897703284540066,0.6077960899891933,1.0537284960750997,0.02385953220539605,1.0298689638697036,1.0775880282804957,False
SMILe,test,0.0,0.6,0.6,0.5563199266463633,0.0642716108069379,125,0.0111485504469985,0.5452599826440058,0.5675570835380029,0.6077960899891933,1.0925297852499034,0.02234182489664094,1.0701879603532625,1.1148716101465443,False
SMILe,test,0.0,0.8,0.8,0.5295580705373809,0.0702116494324849,125,0.0122645831286635,0.5171751331172021,0.5417042993745292,0.6077960899891933,1.147742096296292,0.027211976746133848,1.1205301195501582,1.174954073042426,False
VAE_MLP,test,0.0,0.0,0.0,0.6150597766643745,0.0678740497044583,125,0.0116971824344238,0.6031744428070865,0.6265688076759341,0.6150597766643745,1.0,0.019386654967155303,0.9806133450328447,1.0193866549671553,False
VAE_MLP,test,0.0,0.2,0.2,0.6042995841110784,0.0669297976519279,125,0.0119105716016635,0.5924887225333202,0.6163098657366474,0.6150597766643745,1.0178060565259601,0.0204640053357954,0.9973420511901647,1.0382700618617555,False
VAE_MLP,test,0.0,0.4,0.4,0.5834557684120903,0.072285408181944,125,0.0127396692536922,0.5706299387628123,0.5961092772701968,0.6150597766643745,1.054166930834014,0.023531381113673033,1.030635549720341,1.077698311947687,False
VAE_MLP,test,0.0,0.6,0.6,0.5607946556636212,0.0729824225746807,125,0.0126085396404361,0.5484619134165112,0.5736789926973835,0.6150597766643745,1.0967646899853891,0.025226105998872983,1.0715385839865161,1.121990795984262,False
VAE_MLP,test,0.0,0.8,0.8,0.5390701771621313,0.0683568181022013,125,0.0119968484134001,0.5271610485640371,0.5511547453908374,0.6150597766643745,1.1409642060005638,0.025969772853047468,1.1149944331475163,1.1669339788536113,False
ZI_MLP,test,0.0,0.0,0.0,0.6038353341847595,0.077600991228167,125,0.0135694472279528,0.5901124773225923,0.6172513717784981,0.6038353341847595,1.0,0.022988703104480424,0.9770112968955196,1.0229887031044804,False
ZI_MLP,test,0.0,0.2,0.2,0.6064603988603987,0.0778277360614889,125,0.0132702010675573,0.5931676602154763,0.6197080623505911,0.6038353341847595,0.9956714986162791,0.02227407167724027,0.9733974269390389,1.0179455702935194,False
ZI_MLP,test,0.0,0.4,0.4,0.5869789828732358,0.0755182102536188,125,0.0128273869404328,0.5742455941972033,0.5999003680780691,0.6038353341847595,1.0287171292386188,0.02298304622415337,1.0057340830144654,1.0517001754627722,False
ZI_MLP,test,0.0,0.6,0.6,0.5624920457150343,0.06751819384237,125,0.0116236732488456,0.5504571693355602,0.5737045158332515,0.6038353341847595,1.073500218864731,0.0226515378270582,1.0508486810376727,1.096151756691789,False
ZI_MLP,test,0.0,0.8,0.8,0.5263039984281365,0.0745728620124284,125,0.0133076656187575,0.5133230445033893,0.5399383757409044,0.6038353341847595,1.147312838185115,0.02976250439659278,1.1175503337885222,1.1770753425817078,False
pAM,test,0.0,0.0,0.0,0.6059273537020664,0.0687657404151134,125,0.0122865504142514,0.5928470599600485,0.6174201607885514,0.6059273537020664,1.0,0.020696943919966015,0.979303056080034,1.020696943919966,False
pAM,test,0.0,0.2,0.2,0.5948763925729443,0.0728380679393227,125,0.0123198454334088,0.5823953138815205,0.6070350047483382,0.6059273537020664,1.0185769031467609,0.021540758696172668,0.9970361444505882,1.0401176618429335,False
pAM,test,0.0,0.4,0.4,0.5822406261256834,0.0742281195279671,125,0.0129806628025019,0.5692648560762353,0.5952261816812392,0.6059273537020664,1.040682024773843,0.023730357514261113,1.016951667259582,1.0644123822881042,False
pAM,test,0.0,0.6,0.6,0.5610582178995972,0.0717998870644475,125,0.0123033410289156,0.5489409686609688,0.5735476507188001,0.6059273537020664,1.0799723350821655,0.024213484928064632,1.0557588501541009,1.1041858200102301,False
pAM,test,0.0,0.8,0.8,0.5421709663686676,0.0801486469120729,125,0.0140536635884335,0.5284092448505093,0.5565165720273765,0.6059273537020664,1.1175946173592142,0.02974017078767499,1.0878544465715392,1.1473347881468892,False
Di-PAM,train,0.0,0.0,0.0,0.6129134492582771,0.0668804290914043,125,0.0114788653109342,0.6014941346563186,0.6244518652781871,0.6129134492582771,,,,,True
Di-PAM,train,0.2,0.0,0.2,0.606413531126175,0.0745486508769338,125,0.0126389180338605,0.5936058083636246,0.6188836444313458,0.6129134492582771,,,,,True
Di-PAM,train,0.4,0.0,0.4,0.6000335592887318,0.0797271024674227,125,0.0140543792775977,0.585567054720503,0.6136758132756984,0.6129134492582771,,,,,True
Di-PAM,train,0.6,0.0,0.6,0.5567026230474507,0.0877381088057102,125,0.0152817205357435,0.5407353407341913,0.5712987818056783,0.6129134492582771,,,,,True
Di-PAM,train,0.8,0.0,0.8,0.5210393817336346,0.0846098063935569,125,0.0146074067524642,0.5066032262501228,0.5358180397550513,0.6129134492582771,,,,,True
HealNet,train,0.0,0.0,0.0,0.6029575924288569,0.0684322653896565,125,0.0118435524118283,0.591212194387137,0.6148992992107937,0.6029575924288569,1.0,0.02003598563060205,0.979964014369398,1.020035985630602,False
HealNet,train,0.2,0.0,0.2,0.6047354487998166,0.0717553634587852,125,0.0126093979434784,0.5922020853390969,0.6174208812260538,0.6029575924288569,0.9970601088881295,0.021232519103586256,0.9758275897845432,1.0182926279917157,False
HealNet,train,0.4,0.0,0.4,0.5895745358090184,0.0790319417445802,125,0.013553288469725,0.5757439447227954,0.6028505216622456,0.6029575924288569,1.0226995160187409,0.02406324701124385,0.998636269007497,1.0467627630299847,False
HealNet,train,0.6,0.0,0.6,0.5626007007892067,0.0748265266441126,125,0.0126342469790746,0.5500658335789369,0.5753343275370861,0.6029575924288569,1.0717327432814043,0.024620658369924886,1.0471120849114794,1.0963534016513292,False
HealNet,train,0.8,0.0,0.8,0.526110436519632,0.0842790330772479,125,0.0142453197760094,0.5116896492779253,0.5401802888299441,0.6029575924288569,1.146066587117318,0.03189528741858605,1.1141712996987319,1.177961874535904,False
KNN_MLP,train,0.0,0.0,0.0,0.6191391688770999,0.0694909007034488,125,0.011938818973704,0.6072041975308641,0.6310818354782722,0.6191391688770999,1.0,0.019662075253420674,0.9803379247465793,1.0196620752534207,False
KNN_MLP,train,0.2,0.0,0.2,0.6134821364246651,0.0698191268158249,125,0.0121118240167665,0.601585130824901,0.6258087788584341,0.6191391688770999,1.0092211852905832,0.02032609381944539,0.9888950914711379,1.0295472791100286,False
KNN_MLP,train,0.4,0.0,0.4,0.6006577856370962,0.0757266691683201,125,0.0131621809608016,0.5876306343124734,0.6139549962340767,0.6191391688770999,1.0307685735237764,0.02309321531163233,1.007675358212144,1.0538617888354087,False
KNN_MLP,train,0.6,0.0,0.6,0.5733012018207421,0.0802123574150615,125,0.0140915368241804,0.5588828319743262,0.5870659056226871,0.6191391688770999,1.0799544234527705,0.027213795610300684,1.0527406278424698,1.1071682190630712,False
KNN_MLP,train,0.8,0.0,0.8,0.5306776304155615,0.0861389422630168,125,0.015053076759341,0.5151682175721257,0.5452743710908078,0.6191391688770999,1.1666954350276009,0.034060356151992766,1.132635078875608,1.2007557911795936,False
SMILe,train,0.0,0.0,0.0,0.6077960899891933,0.0740835441038816,125,0.0129923920162426,0.5951056583816354,0.6210904424141207,0.6077960899891933,1.0,0.02184315944994908,0.9781568405500509,1.021843159449949,False
SMILe,train,0.2,0.0,0.2,0.6167912106624749,0.07507530780128,125,0.0132069324098634,0.6039366512755018,0.6303505160952286,0.6077960899891933,0.9854162632057935,0.02156173785940174,0.9638545253463917,1.0069780010651952,False
SMILe,train,0.4,0.0,0.4,0.5928554605887942,0.0854511202148721,125,0.0150682057831482,0.577106906375872,0.6072433179421685,0.6077960899891933,1.0252011331489816,0.026736383530304497,0.9984647496186771,1.0519375166792861,False
SMILe,train,0.6,0.0,0.6,0.5658440842256934,0.0828895643524079,125,0.0140625896453481,0.5519247964764058,0.5800499757671022,0.6077960899891933,1.0741405749976294,0.02737532569681056,1.0467652493008188,1.10151590069444,False
SMILe,train,0.8,0.0,0.8,0.5312604250581262,0.0754897215595467,125,0.0128708090185676,0.5179771257818385,0.5437187438189738,0.6077960899891933,1.1440643069219643,0.028405339813421193,1.115658967108543,1.1724696467353855,False
VAE_MLP,train,0.0,0.0,0.0,0.6150597766643745,0.0678740497044583,125,0.0119462755018501,0.6031464773880867,0.627039028391787,0.6150597766643745,1.0,0.019807673810689375,0.9801923261893106,1.0198076738106894,False
VAE_MLP,train,0.2,0.0,0.2,0.6180143039591315,0.0736774746147825,125,0.0132177890755475,0.6043213013721062,0.6307568795232013,0.6150597766643745,0.9952193221486466,0.02175045450882307,0.9734688676398235,1.0169697766574697,False
VAE_MLP,train,0.4,0.0,0.4,0.5920808723843206,0.0824354573484014,125,0.0150290778399974,0.5767117336346073,0.6067698893146022,0.6150597766643745,1.0388104148467379,0.027055392138690237,1.0117550227080476,1.065865806985428,False
VAE_MLP,train,0.6,0.0,0.6,0.5770591741166453,0.0715179797861001,125,0.0125424383534727,0.5649513619543506,0.5900362386612961,0.6150597766643745,1.0658521764356317,0.023681114075007503,1.0421710623606242,1.0895332905106392,False
VAE_MLP,train,0.8,0.0,0.8,0.5422669941382584,0.0826239856517424,125,0.0139734954317712,0.5286351936994466,0.5565821845629891,0.6150597766643745,1.1342378999883524,0.030000876696070655,1.1042370232922818,1.164238776684423,False
ZI_MLP,train,0.0,0.0,0.0,0.6038353341847595,0.077600991228167,125,0.0132869004813832,0.590257735206471,0.6168315361692375,0.6038353341847595,1.0,0.022499256154249636,0.9775007438457504,1.0224992561542496,False
ZI_MLP,train,0.2,0.0,0.2,0.6066450011461506,0.065365491852337,125,0.0111776824835445,0.595509384680879,0.6178647496479681,0.6038353341847595,0.9953685154314588,0.018684338956835078,0.9766841764746237,1.0140528543882938,False
ZI_MLP,train,0.4,0.0,0.4,0.5925825719618822,0.0694482992020714,125,0.0129219193109997,0.5794991836133215,0.6053430222353211,0.6038353341847595,1.0189893573576125,0.02271552880866823,0.9962738285489443,1.0417048861662808,False
ZI_MLP,train,0.6,0.0,0.6,0.5693125847332744,0.0726585009467054,125,0.0126242780888757,0.5567872446540263,0.5820358008317779,0.6038353341847595,1.0606393576696698,0.02405260905144435,1.0365867486182254,1.0846919667211141,False
ZI_MLP,train,0.8,0.0,0.8,0.5188412876182992,0.0841073708401839,125,0.0147601624259096,0.5045728326292693,0.5340931574810885,0.6038353341847595,1.163815117637648,0.03407804678960069,1.1297370708480472,1.1978931644272486,False
pAM,train,0.0,0.0,0.0,0.6059273537020664,0.0687657404151134,125,0.0117850957854406,0.594022157382847,0.6175923489537284,0.6059273537020664,1.0,0.019835478167746112,0.9801645218322539,1.0198354781677461,False
pAM,train,0.2,0.0,0.2,0.5995747715885645,0.0770862638903074,125,0.0132295415397713,0.5863267298686838,0.6127858129482265,0.6059273537020664,1.0105951457841877,0.022801772361873862,0.9877933734223139,1.0333969181460616,False
pAM,train,0.4,0.0,0.4,0.5826210433244916,0.0707057170414234,125,0.0128442941349837,0.5697216445623342,0.5954102328323018,0.6059273537020664,1.040002520754463,0.02344444257631828,1.0165580781781447,1.0634469633307813,False
pAM,train,0.6,0.0,0.6,0.572584824966434,0.0849803166895765,125,0.0147693995808363,0.5580926273045813,0.5876314264662541,0.6059273537020664,1.0582315969299168,0.028019026711784578,1.0302125702181322,1.0862506236417013,False
pAM,train,0.8,0.0,0.8,0.5257483839276944,0.0856208711854745,125,0.0142489953171562,0.5117243635589612,0.5402223541932738,0.6059273537020664,1.1525044531290445,0.032105669960323935,1.1203987831687205,1.1846101230893684,False
