model_name,scenario,train_prop,test_prop,train_missing_prop,test_missing_prop,mean_auc,std_auc,n_replicates
Di-PAM,both,0.0,0.0,0.0,0.0,0.6129134492582771,0.06688042909140439,125
Di-PAM,both,0.0,0.2,0.0,0.2,0.6068594033467598,0.06691751674933548,125
Di-PAM,both,0.0,0.4,0.0,0.4,0.5866361594131709,0.07010951645928551,125
Di-PAM,both,0.0,0.6,0.0,0.6,0.5606939777974261,0.07257258153127792,125
Di-PAM,both,0.0,0.8,0.0,0.8,0.5415981399613584,0.07379150575799025,125
Di-PAM,both,0.2,0.0,0.2,0.0,0.606413531126175,0.07454865087693385,125
Di-PAM,both,0.2,0.2,0.2,0.2,0.5865008743491501,0.07874065710977421,125
Di-PAM,both,0.2,0.4,0.2,0.4,0.570218135376756,0.0769765474675447,125
Di-PAM,both,0.2,0.6,0.2,0.6,0.5486819530405737,0.07543770722492492,125
Di-PAM,both,0.2,0.8,0.2,0.8,0.5264632151160888,0.07810547186318316,125
Di-PAM,both,0.4,0.0,0.4,0.0,0.6000335592887318,0.07972710246742279,125
Di-PAM,both,0.4,0.2,0.4,0.2,0.5851875691783737,0.07344357168249932,125
Di-PAM,both,0.4,0.4,0.4,0.4,0.5663969217670366,0.07053679003535526,125
Di-PAM,both,0.4,0.6,0.4,0.6,0.5505473229197366,0.07144673867902974,125
Di-PAM,both,0.4,0.8,0.4,0.8,0.5318289681370142,0.0685686407146096,125
Di-PAM,both,0.6,0.0,0.6,0.0,0.5567026230474507,0.08773810880571027,125
Di-PAM,both,0.6,0.2,0.6,0.2,0.5441734027573107,0.08452961868793069,125
Di-PAM,both,0.6,0.4,0.6,0.4,0.5360509938762813,0.08243454832572601,125
Di-PAM,both,0.6,0.6,0.6,0.6,0.5231516258964536,0.0697957686384736,125
Di-PAM,both,0.6,0.8,0.6,0.8,0.5181649670891051,0.07187359452268943,125
Di-PAM,both,0.8,0.0,0.8,0.0,0.5210393817336346,0.08460980639355697,125
Di-PAM,both,0.8,0.2,0.8,0.2,0.5190518518518519,0.09137417238641006,125
Di-PAM,both,0.8,0.4,0.8,0.4,0.5082828961587582,0.0816425065751448,125
Di-PAM,both,0.8,0.6,0.8,0.6,0.5125870255755314,0.07312164264814275,125
Di-PAM,both,0.8,0.8,0.8,0.8,0.5099631790942136,0.07294511063730148,125
HealNet,both,0.0,0.0,0.0,0.0,0.6029575924288569,0.06843226538965655,125
HealNet,both,0.0,0.2,0.0,0.2,0.5954578773291417,0.06774224321948781,125
HealNet,both,0.0,0.4,0.0,0.4,0.5731818711726758,0.0730886877685454,125
HealNet,both,0.0,0.6,0.0,0.6,0.5543753741362936,0.07366190951517972,125
HealNet,both,0.0,0.8,0.0,0.8,0.5360685201558764,0.07990029027871783,125
HealNet,both,0.2,0.0,0.2,0.0,0.6047354487998166,0.0717553634587852,125
HealNet,both,0.2,0.2,0.2,0.2,0.5880108458591217,0.06917099217441725,125
HealNet,both,0.2,0.4,0.2,0.4,0.569643776402397,0.0698312823103386,125
HealNet,both,0.2,0.6,0.2,0.6,0.5445366080492517,0.07040784218465868,125
HealNet,both,0.2,0.8,0.2,0.8,0.5283085699315583,0.07716178388466378,125
HealNet,both,0.4,0.0,0.4,0.0,0.5895745358090184,0.07903194174458025,125
HealNet,both,0.4,0.2,0.4,0.2,0.5788440252808069,0.08458896388321521,125
HealNet,both,0.4,0.4,0.4,0.4,0.5626664046893932,0.07854165107664639,125
HealNet,both,0.4,0.6,0.4,0.6,0.553672908275207,0.07402331816782609,125
HealNet,both,0.4,0.8,0.4,0.8,0.5313937452925958,0.08012642774753947,125
HealNet,both,0.6,0.0,0.6,0.0,0.5626007007892067,0.07482652664411263,125
HealNet,both,0.6,0.2,0.6,0.2,0.5503654189999019,0.07829093728262022,125
HealNet,both,0.6,0.4,0.6,0.4,0.5366893407996857,0.0811034670159309,125
HealNet,both,0.6,0.6,0.6,0.6,0.5237417559026756,0.07826921673021951,125
HealNet,both,0.6,0.8,0.6,0.8,0.5098462455381996,0.07920582039719214,125
HealNet,both,0.8,0.0,0.8,0.0,0.526110436519632,0.08427903307724799,125
HealNet,both,0.8,0.2,0.8,0.2,0.5237170383469233,0.07971426613685006,125
HealNet,both,0.8,0.4,0.8,0.4,0.5104556046762944,0.08104608862779294,125
HealNet,both,0.8,0.6,0.8,0.6,0.49954102891574165,0.07924612292882692,125
HealNet,both,0.8,0.8,0.8,0.8,0.4944983855650522,0.0711313128798829,125
KNN_MLP,both,0.0,0.0,0.0,0.0,0.6191391688770999,0.06949090070344888,125
KNN_MLP,both,0.0,0.2,0.0,0.2,0.6124238137341584,0.07089255573308496,125
KNN_MLP,both,0.0,0.4,0.0,0.4,0.6006773815371516,0.06980793824542013,125
KNN_MLP,both,0.0,0.6,0.0,0.6,0.5996600451910797,0.06528976449618486,125
KNN_MLP,both,0.0,0.8,0.0,0.8,0.5751142679372565,0.06873041405537099,125
KNN_MLP,both,0.2,0.0,0.2,0.0,0.6134821364246651,0.06981912681582492,125
KNN_MLP,both,0.2,0.2,0.2,0.2,0.6070446212791042,0.06634091578182774,125
KNN_MLP,both,0.2,0.4,0.2,0.4,0.5940851426138782,0.06373450406664272,125
KNN_MLP,both,0.2,0.6,0.2,0.6,0.5849100042571308,0.05937793961361197,125
KNN_MLP,both,0.2,0.8,0.2,0.8,0.5690112060778726,0.06232234729751087,125
KNN_MLP,both,0.4,0.0,0.4,0.0,0.6006577856370962,0.07572666916832019,125
KNN_MLP,both,0.4,0.2,0.4,0.2,0.5978662998984838,0.07628649350307475,125
KNN_MLP,both,0.4,0.4,0.4,0.4,0.5712918099354881,0.07328492345000494,125
KNN_MLP,both,0.4,0.6,0.4,0.6,0.5640654157251856,0.06663236608278535,125
KNN_MLP,both,0.4,0.8,0.4,0.8,0.5558248681926843,0.06388930691853938,125
