outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,1,0.9209182858467102,0.695888102054596,0.48949579831932777,0.6195414573645271,0.4888888888888889,0.7249089181423187,0.6869217952092489,0.22514794518550238,0.08848540453861158,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,2,0.8817916462818781,0.6975076794624329,0.4684873949579832,0.6167551085015486,0.4222222222222222,0.6992543339729309,0.6642134040594101,0.20863052581747374,0.08947708426664273,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,3,0.8657122353712717,0.6987833579381307,0.476890756302521,0.6246620260672164,0.4222222222222222,0.6928337216377258,0.6560845027367274,0.20163611074288687,0.079916352716585,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,4,0.8522709359725317,0.7003830671310425,0.4411764705882352,0.6006609773325315,0.4444444444444444,0.671097606420517,0.6467426816622416,0.19687688102324805,0.08651380737622578,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,5,0.8385115216175715,0.698561449845632,0.453781512605042,0.6259440267429834,0.4666666666666667,0.6685514201720556,0.6449039777119955,0.18570766846338907,0.07899868100260694,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,6,0.8408202181259791,0.6952768166859945,0.4495798319327731,0.6275106101692337,0.4888888888888889,0.6500811825195948,0.6374542514483134,0.19570710634191832,0.07658849501361449,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,7,0.8313835163911184,0.7011718352635702,0.43907563025210083,0.6291785252175668,0.4444444444444444,0.6562078793843588,0.6277541716893514,0.1952990877131621,0.0833025739217798,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,8,0.818779374162356,0.70203564564387,0.44537815126050423,0.6462071485099639,0.4444444444444444,0.636739989121755,0.6260999937852224,0.18497251098354658,0.07706872466951609,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,9,0.8216957598924637,0.6923599243164062,0.4894957983193277,0.6763145732784183,0.4444444444444444,0.6314680973688761,0.6200928141673406,0.1935420756538709,0.08060880874594052,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,10,0.8089731186628342,0.6966812213261923,0.4789915966386555,0.6731295922685985,0.4444444444444444,0.632670616110166,0.6213621447483698,0.17974426100651422,0.07866708251337211,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,11,0.7870985915263494,0.6916092832883199,0.48319327731092443,0.6754185169351093,0.4,0.6237577448288599,0.6008686274290085,0.17896379654606184,0.07266177578518788,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,12,0.8018669635057449,0.6960334976514181,0.48529411764705876,0.6766959831696718,0.4444444444444444,0.621986965338389,0.6100107034047445,0.1845868726571401,0.07269378037502368,22,clin,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocclin,13,0.8016594648361206,0.6985638936360677,0.4726890756302521,0.6691735484324081,0.4222222222222222,0.6099897424379984,0.6095791061719259,0.18392339100440344,0.08156979084014893,22,clin,0.6
