train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.0,0.0,1,8,HealNet,SMILe,0.5683151515151516,0.5033454545454545,0.06496969696969701,2324.0,0.0002648903212440332,125,0.00741692899483293,True,28
0.33,0.66,1,8,ZI_MLP,SMILe,0.5107151515151516,0.44152727272727277,0.0691878787878788,2438.5,0.0007941908060569678,125,0.022237342569595097,True,28
